# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-03-19 13:48:30 -04:00	(natwebvaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09380000 COLORADO RIVER AT LEES FERRY, AZ
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 09380000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    5188        00060        00003      6128           Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     <  Actual value is known to be less than reported value and is write protected.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	5188_00060_00003	5188_00060_00003_cd
USGS	09380000	2000-11-12	13000	A
USGS	09380000	2000-11-13	13900	A
USGS	09380000	2000-11-14	14000	A
USGS	09380000	2000-11-15	13900	A
USGS	09380000	2000-11-16	14000	A
USGS	09380000	2000-11-17	14000	A
USGS	09380000	2000-11-18	13400	A
USGS	09380000	2000-11-19	12700	A
USGS	09380000	2000-11-20	14400	A
USGS	09380000	2000-11-21	14100	A
USGS	09380000	2000-11-22	14000	A
USGS	09380000	2000-11-23	12800	A
USGS	09380000	2000-11-24	13900	A
USGS	09380000	2000-11-25	13400	A
USGS	09380000	2000-11-26	13100	A
USGS	09380000	2000-11-27	14100	A
USGS	09380000	2000-11-28	14100	A
USGS	09380000	2000-11-29	14100	A
USGS	09380000	2000-11-30	14000	A
USGS	09380000	2000-12-01	14300	A
USGS	09380000	2000-12-02	13100	A
USGS	09380000	2000-12-03	13000	A
USGS	09380000	2000-12-04	14300	A
USGS	09380000	2000-12-05	14400	A
USGS	09380000	2000-12-06	14500	A
USGS	09380000	2000-12-07	13900	A
USGS	09380000	2000-12-08	13700	A
USGS	09380000	2000-12-09	13300	A
USGS	09380000	2000-12-10	12900	A
USGS	09380000	2000-12-11	14100	A
USGS	09380000	2000-12-12	14100	A
USGS	09380000	2000-12-13	14000	A
USGS	09380000	2000-12-14	13900	A
USGS	09380000	2000-12-15	13900	A
USGS	09380000	2000-12-16	13000	A
USGS	09380000	2000-12-17	12800	A
USGS	09380000	2000-12-18	13900	A
USGS	09380000	2000-12-19	13900	A
USGS	09380000	2000-12-20	14000	A
USGS	09380000	2000-12-21	14000	A
USGS	09380000	2000-12-22	13900	A
USGS	09380000	2000-12-23	12900	A
USGS	09380000	2000-12-24	12900	A
USGS	09380000	2000-12-25	12800	A
USGS	09380000	2000-12-26	13700	A
USGS	09380000	2000-12-27	13700	A
USGS	09380000	2000-12-28	13700	A
USGS	09380000	2000-12-29	13700	A
USGS	09380000	2000-12-30	13400	A
USGS	09380000	2000-12-31	12800	A
USGS	09380000	2001-01-01	12900	A
USGS	09380000	2001-01-02	14000	A
USGS	09380000	2001-01-03	14100	A
USGS	09380000	2001-01-04	14100	A
USGS	09380000	2001-01-05	14200	A
USGS	09380000	2001-01-06	12600	A
USGS	09380000	2001-01-07	13300	A
USGS	09380000	2001-01-08	14300	A
USGS	09380000	2001-01-09	14400	A
USGS	09380000	2001-01-10	14600	A
USGS	09380000	2001-01-11	14300	A
USGS	09380000	2001-01-12	14400	A
USGS	09380000	2001-01-13	12800	A
USGS	09380000	2001-01-14	13200	A
USGS	09380000	2001-01-15	14500	A
USGS	09380000	2001-01-16	14400	A
USGS	09380000	2001-01-17	14300	A
USGS	09380000	2001-01-18	14300	A
USGS	09380000	2001-01-19	14800	A
USGS	09380000	2001-01-20	12600	A
USGS	09380000	2001-01-21	12400	A
USGS	09380000	2001-01-22	14700	A
USGS	09380000	2001-01-23	14300	A
USGS	09380000	2001-01-24	14100	A
USGS	09380000	2001-01-25	14100	A
USGS	09380000	2001-01-26	14500	A
USGS	09380000	2001-01-27	12700	A
USGS	09380000	2001-01-28	12200	A
USGS	09380000	2001-01-29	14800	A
USGS	09380000	2001-01-30	14500	A
USGS	09380000	2001-01-31	14900	A
USGS	09380000	2001-02-01	12300	A
USGS	09380000	2001-02-02	12300	A
USGS	09380000	2001-02-03	11300	A
USGS	09380000	2001-02-04	10900	A
USGS	09380000	2001-02-05	11800	A
USGS	09380000	2001-02-06	11900	A
USGS	09380000	2001-02-07	11900	A
USGS	09380000	2001-02-08	12000	A
USGS	09380000	2001-02-09	12000	A
USGS	09380000	2001-02-10	11300	A
USGS	09380000	2001-02-11	11000	A
USGS	09380000	2001-02-12	11900	A
USGS	09380000	2001-02-13	11900	A
USGS	09380000	2001-02-14	12100	A
USGS	09380000	2001-02-15	14100	A
USGS	09380000	2001-02-16	12300	A
USGS	09380000	2001-02-17	11400	A
USGS	09380000	2001-02-18	11100	A
USGS	09380000	2001-02-19	11900	A
USGS	09380000	2001-02-20	11800	A
USGS	09380000	2001-02-21	11800	A
USGS	09380000	2001-02-22	11700	A
USGS	09380000	2001-02-23	11700	A
USGS	09380000	2001-02-24	11300	A
USGS	09380000	2001-02-25	10200	A
USGS	09380000	2001-02-26	11600	A
USGS	09380000	2001-02-27	11800	A
USGS	09380000	2001-02-28	11900	A
USGS	09380000	2001-03-01	11100	A
USGS	09380000	2001-03-02	10900	A
USGS	09380000	2001-03-03	10200	A
USGS	09380000	2001-03-04	9780	A
USGS	09380000	2001-03-05	11200	A
USGS	09380000	2001-03-06	10900	A
USGS	09380000	2001-03-07	11100	A
USGS	09380000	2001-03-08	10900	A
USGS	09380000	2001-03-09	10800	A
USGS	09380000	2001-03-10	10100	A
USGS	09380000	2001-03-11	9870	A
USGS	09380000	2001-03-12	10800	A
USGS	09380000	2001-03-13	10900	A
USGS	09380000	2001-03-14	11000	A
USGS	09380000	2001-03-15	10900	A
USGS	09380000	2001-03-16	10800	A
USGS	09380000	2001-03-17	10200	A
USGS	09380000	2001-03-18	9870	A
USGS	09380000	2001-03-19	13600	A
USGS	09380000	2001-03-20	14200	A
USGS	09380000	2001-03-21	12300	A
USGS	09380000	2001-03-22	10700	A
USGS	09380000	2001-03-23	10700	A
USGS	09380000	2001-03-24	10100	A
USGS	09380000	2001-03-25	9490	A
USGS	09380000	2001-03-26	9640	A
USGS	09380000	2001-03-27	9410	A
USGS	09380000	2001-03-28	9470	A
USGS	09380000	2001-03-29	9500	A
USGS	09380000	2001-03-30	10200	A
USGS	09380000	2001-03-31	9760	A
USGS	09380000	2001-04-01	8070	A
USGS	09380000	2001-04-02	10200	A
USGS	09380000	2001-04-03	10800	A
USGS	09380000	2001-04-04	10800	A
USGS	09380000	2001-04-05	10900	A
USGS	09380000	2001-04-06	10800	A
USGS	09380000	2001-04-07	10800	A
USGS	09380000	2001-04-08	8360	A
USGS	09380000	2001-04-09	10200	A
USGS	09380000	2001-04-10	10900	A
USGS	09380000	2001-04-11	10800	A
USGS	09380000	2001-04-12	10900	A
USGS	09380000	2001-04-13	10900	A
USGS	09380000	2001-04-14	10800	A
USGS	09380000	2001-04-15	8400	A
USGS	09380000	2001-04-16	10200	A
USGS	09380000	2001-04-17	10800	A
USGS	09380000	2001-04-18	10900	A
USGS	09380000	2001-04-19	11000	A
USGS	09380000	2001-04-20	11100	A
USGS	09380000	2001-04-21	10900	A
USGS	09380000	2001-04-22	8500	A
USGS	09380000	2001-04-23	10300	A
USGS	09380000	2001-04-24	10900	A
USGS	09380000	2001-04-25	10800	A
USGS	09380000	2001-04-26	10900	A
USGS	09380000	2001-04-27	10900	A
USGS	09380000	2001-04-28	10900	A
USGS	09380000	2001-04-29	8420	A
USGS	09380000	2001-04-30	10400	A
USGS	09380000	2001-05-01	10700	A
USGS	09380000	2001-05-02	10500	A
USGS	09380000	2001-05-03	10400	A
USGS	09380000	2001-05-04	10400	A
USGS	09380000	2001-05-05	10400	A
USGS	09380000	2001-05-06	8110	A
USGS	09380000	2001-05-07	11700	A
USGS	09380000	2001-05-08	13500	A
USGS	09380000	2001-05-09	11000	A
USGS	09380000	2001-05-10	10400	A
USGS	09380000	2001-05-11	10300	A
USGS	09380000	2001-05-12	10300	A
USGS	09380000	2001-05-13	8080	A
USGS	09380000	2001-05-14	8400	A
USGS	09380000	2001-05-15	8850	A
USGS	09380000	2001-05-16	8590	A
USGS	09380000	2001-05-17	8600	A
USGS	09380000	2001-05-18	9940	A
USGS	09380000	2001-05-19	10100	A
USGS	09380000	2001-05-20	7960	A
USGS	09380000	2001-05-21	9600	A
USGS	09380000	2001-05-22	10100	A
USGS	09380000	2001-05-23	10100	A
USGS	09380000	2001-05-24	10200	A
USGS	09380000	2001-05-25	10200	A
USGS	09380000	2001-05-26	10100	A
USGS	09380000	2001-05-27	7980	A
USGS	09380000	2001-05-28	9720	A
USGS	09380000	2001-05-29	10600	A
USGS	09380000	2001-05-30	10700	A
USGS	09380000	2001-05-31	11400	A
USGS	09380000	2001-06-01	10800	A
USGS	09380000	2001-06-02	10500	A
USGS	09380000	2001-06-03	7950	A
USGS	09380000	2001-06-04	9980	A
USGS	09380000	2001-06-05	10500	A
USGS	09380000	2001-06-06	10500	A
USGS	09380000	2001-06-07	10500	A
USGS	09380000	2001-06-08	10600	A
USGS	09380000	2001-06-09	9820	A
USGS	09380000	2001-06-10	7850	A
USGS	09380000	2001-06-11	9910	A
USGS	09380000	2001-06-12	10600	A
USGS	09380000	2001-06-13	10600	A
USGS	09380000	2001-06-14	10600	A
USGS	09380000	2001-06-15	10600	A
USGS	09380000	2001-06-16	9810	A
USGS	09380000	2001-06-17	7980	A
USGS	09380000	2001-06-18	10000	A
USGS	09380000	2001-06-19	10600	A
USGS	09380000	2001-06-20	10600	A
USGS	09380000	2001-06-21	10700	A
USGS	09380000	2001-06-22	10700	A
USGS	09380000	2001-06-23	10600	A
USGS	09380000	2001-06-24	8230	A
USGS	09380000	2001-06-25	10100	A
USGS	09380000	2001-06-26	10800	A
USGS	09380000	2001-06-27	10600	A
USGS	09380000	2001-06-28	8140	A
USGS	09380000	2001-06-29	8040	A
USGS	09380000	2001-06-30	8040	A
USGS	09380000	2001-07-01	8070	A
USGS	09380000	2001-07-02	12600	A
USGS	09380000	2001-07-03	14200	A
USGS	09380000	2001-07-04	9720	A
USGS	09380000	2001-07-05	13700	A
USGS	09380000	2001-07-06	14000	A
USGS	09380000	2001-07-07	14100	A
USGS	09380000	2001-07-08	9700	A
USGS	09380000	2001-07-09	13700	A
USGS	09380000	2001-07-10	14100	A
USGS	09380000	2001-07-11	14100	A
USGS	09380000	2001-07-12	14100	A
USGS	09380000	2001-07-13	14200	A
USGS	09380000	2001-07-14	14100	A
USGS	09380000	2001-07-15	9720	A
USGS	09380000	2001-07-16	13600	A
USGS	09380000	2001-07-17	14200	A
USGS	09380000	2001-07-18	14100	A
USGS	09380000	2001-07-19	14100	A
USGS	09380000	2001-07-20	14200	A
USGS	09380000	2001-07-21	14100	A
USGS	09380000	2001-07-22	9890	A
USGS	09380000	2001-07-23	13700	A
USGS	09380000	2001-07-24	14200	A
USGS	09380000	2001-07-25	14200	A
USGS	09380000	2001-07-26	14300	A
USGS	09380000	2001-07-27	14300	A
USGS	09380000	2001-07-28	14300	A
USGS	09380000	2001-07-29	9960	A
USGS	09380000	2001-07-30	13800	A
USGS	09380000	2001-07-31	14200	A
USGS	09380000	2001-08-01	14200	A
USGS	09380000	2001-08-02	14100	A
USGS	09380000	2001-08-03	14100	A
USGS	09380000	2001-08-04	14000	A
USGS	09380000	2001-08-05	9620	A
USGS	09380000	2001-08-06	13500	A
USGS	09380000	2001-08-07	14100	A
USGS	09380000	2001-08-08	14100	A
USGS	09380000	2001-08-09	14100	A
USGS	09380000	2001-08-10	14000	A
USGS	09380000	2001-08-11	14100	A
USGS	09380000	2001-08-12	9580	A
USGS	09380000	2001-08-13	13500	A
USGS	09380000	2001-08-14	14000	A
USGS	09380000	2001-08-15	14000	A
USGS	09380000	2001-08-16	14000	A
USGS	09380000	2001-08-17	14100	A
USGS	09380000	2001-08-18	14000	A
USGS	09380000	2001-08-19	9590	A
USGS	09380000	2001-08-20	13500	A
USGS	09380000	2001-08-21	14000	A
USGS	09380000	2001-08-22	14100	A
USGS	09380000	2001-08-23	14100	A
USGS	09380000	2001-08-24	14000	A
USGS	09380000	2001-08-25	14000	A
USGS	09380000	2001-08-26	9640	A
USGS	09380000	2001-08-27	13500	A
USGS	09380000	2001-08-28	14100	A
USGS	09380000	2001-08-29	14100	A
USGS	09380000	2001-08-30	14100	A
USGS	09380000	2001-08-31	14100	A
USGS	09380000	2001-09-01	9810	A
USGS	09380000	2001-09-02	7050	A
USGS	09380000	2001-09-03	6800	A
USGS	09380000	2001-09-04	7630	A
USGS	09380000	2001-09-05	7840	A
USGS	09380000	2001-09-06	7810	A
USGS	09380000	2001-09-07	7800	A
USGS	09380000	2001-09-08	7800	A
USGS	09380000	2001-09-09	6960	A
USGS	09380000	2001-09-10	7630	A
USGS	09380000	2001-09-11	7820	A
USGS	09380000	2001-09-12	7850	A
USGS	09380000	2001-09-13	7860	A
USGS	09380000	2001-09-14	7900	A
USGS	09380000	2001-09-15	7850	A
USGS	09380000	2001-09-16	7070	A
USGS	09380000	2001-09-17	7680	A
USGS	09380000	2001-09-18	7880	A
USGS	09380000	2001-09-19	7940	A
USGS	09380000	2001-09-20	7900	A
USGS	09380000	2001-09-21	7920	A
USGS	09380000	2001-09-22	7830	A
USGS	09380000	2001-09-23	7010	A
USGS	09380000	2001-09-24	7700	A
USGS	09380000	2001-09-25	7850	A
USGS	09380000	2001-09-26	7900	A
USGS	09380000	2001-09-27	7840	A
USGS	09380000	2001-09-28	7910	A
USGS	09380000	2001-09-29	7880	A
USGS	09380000	2001-09-30	7050	A
USGS	09380000	2001-10-01	9900	A
USGS	09380000	2001-10-02	10200	A
USGS	09380000	2001-10-03	10100	A
USGS	09380000	2001-10-04	10200	A
USGS	09380000	2001-10-05	10200	A
USGS	09380000	2001-10-06	10200	A
USGS	09380000	2001-10-07	7750	A
USGS	09380000	2001-10-08	9920	A
USGS	09380000	2001-10-09	10400	A
USGS	09380000	2001-10-10	10400	A
USGS	09380000	2001-10-11	10300	A
USGS	09380000	2001-10-12	10300	A
USGS	09380000	2001-10-13	10100	A
USGS	09380000	2001-10-14	7670	A
USGS	09380000	2001-10-15	9910	A
USGS	09380000	2001-10-16	10300	A
USGS	09380000	2001-10-17	10300	A
USGS	09380000	2001-10-18	10300	A
USGS	09380000	2001-10-19	10300	A
USGS	09380000	2001-10-20	10100	A
USGS	09380000	2001-10-21	7700	A
USGS	09380000	2001-10-22	10000	A
USGS	09380000	2001-10-23	10200	A
USGS	09380000	2001-10-24	10300	A
USGS	09380000	2001-10-25	10300	A
USGS	09380000	2001-10-26	10300	A
USGS	09380000	2001-10-27	10200	A
USGS	09380000	2001-10-28	7700	A
USGS	09380000	2001-10-29	9910	A
USGS	09380000	2001-10-30	10200	A
USGS	09380000	2001-10-31	10300	A
USGS	09380000	2001-11-01	10400	A
USGS	09380000	2001-11-02	10500	A
USGS	09380000	2001-11-03	9610	A
USGS	09380000	2001-11-04	8970	A
USGS	09380000	2001-11-05	10500	A
USGS	09380000	2001-11-06	10500	A
USGS	09380000	2001-11-07	10300	A
USGS	09380000	2001-11-08	10100	A
USGS	09380000	2001-11-09	10400	A
USGS	09380000	2001-11-10	10100	A
USGS	09380000	2001-11-11	8870	A
USGS	09380000	2001-11-12	10400	A
USGS	09380000	2001-11-13	10400	A
USGS	09380000	2001-11-14	10400	A
USGS	09380000	2001-11-15	10500	A
USGS	09380000	2001-11-16	10000	A
USGS	09380000	2001-11-17	10200	A
USGS	09380000	2001-11-18	9240	A
USGS	09380000	2001-11-19	10500	A
USGS	09380000	2001-11-20	10500	A
USGS	09380000	2001-11-21	10400	A
USGS	09380000	2001-11-22	9440	A
USGS	09380000	2001-11-23	10400	A
USGS	09380000	2001-11-24	10400	A
USGS	09380000	2001-11-25	9310	A
USGS	09380000	2001-11-26	11000	A
USGS	09380000	2001-11-27	11000	A
USGS	09380000	2001-11-28	11100	A
USGS	09380000	2001-11-29	10900	A
USGS	09380000	2001-11-30	11000	A
USGS	09380000	2001-12-01	13500	A
USGS	09380000	2001-12-02	10700	A
USGS	09380000	2001-12-03	13600	A
USGS	09380000	2001-12-04	14100	A
USGS	09380000	2001-12-05	14200	A
USGS	09380000	2001-12-06	13800	A
USGS	09380000	2001-12-07	13800	A
USGS	09380000	2001-12-08	12900	A
USGS	09380000	2001-12-09	10200	A
USGS	09380000	2001-12-10	13400	A
USGS	09380000	2001-12-11	13700	A
USGS	09380000	2001-12-12	13700	A
USGS	09380000	2001-12-13	13600	A
USGS	09380000	2001-12-14	13600	A
USGS	09380000	2001-12-15	13300	A
USGS	09380000	2001-12-16	10500	A
USGS	09380000	2001-12-17	13300	A
USGS	09380000	2001-12-18	13600	A
USGS	09380000	2001-12-19	13800	A
USGS	09380000	2001-12-20	14000	A
USGS	09380000	2001-12-21	13800	A
USGS	09380000	2001-12-22	13200	A
USGS	09380000	2001-12-23	10700	A
USGS	09380000	2001-12-24	13400	A
USGS	09380000	2001-12-25	10900	A
USGS	09380000	2001-12-26	13300	A
USGS	09380000	2001-12-27	13700	A
USGS	09380000	2001-12-28	13900	A
USGS	09380000	2001-12-29	13100	A
USGS	09380000	2001-12-30	11200	A
USGS	09380000	2001-12-31	13700	A
USGS	09380000	2002-01-01	11900	A
USGS	09380000	2002-01-02	13800	A
USGS	09380000	2002-01-03	13600	A
USGS	09380000	2002-01-04	13900	A
USGS	09380000	2002-01-05	12200	A
USGS	09380000	2002-01-06	11200	A
USGS	09380000	2002-01-07	13500	A
USGS	09380000	2002-01-08	13700	A
USGS	09380000	2002-01-09	13700	A
USGS	09380000	2002-01-10	13700	A
USGS	09380000	2002-01-11	13800	A
USGS	09380000	2002-01-12	12400	A
USGS	09380000	2002-01-13	11100	A
USGS	09380000	2002-01-14	13300	A
USGS	09380000	2002-01-15	13400	A
USGS	09380000	2002-01-16	13900	A
USGS	09380000	2002-01-17	13800	A
USGS	09380000	2002-01-18	13700	A
USGS	09380000	2002-01-19	12000	A
USGS	09380000	2002-01-20	11000	A
USGS	09380000	2002-01-21	13600	A
USGS	09380000	2002-01-22	13800	A
USGS	09380000	2002-01-23	13700	A
USGS	09380000	2002-01-24	13700	A
USGS	09380000	2002-01-25	13700	A
USGS	09380000	2002-01-26	11900	A
USGS	09380000	2002-01-27	12000	A
USGS	09380000	2002-01-28	13700	A
USGS	09380000	2002-01-29	13400	A
USGS	09380000	2002-01-30	13500	A
USGS	09380000	2002-01-31	13500	A
USGS	09380000	2002-02-01	11600	A
USGS	09380000	2002-02-02	10100	A
USGS	09380000	2002-02-03	9570	A
USGS	09380000	2002-02-04	11100	A
USGS	09380000	2002-02-05	11300	A
USGS	09380000	2002-02-06	11100	A
USGS	09380000	2002-02-07	10900	A
USGS	09380000	2002-02-08	11000	A
USGS	09380000	2002-02-09	10200	A
USGS	09380000	2002-02-10	9570	A
USGS	09380000	2002-02-11	11400	A
USGS	09380000	2002-02-12	11400	A
USGS	09380000	2002-02-13	11300	A
USGS	09380000	2002-02-14	11300	A
USGS	09380000	2002-02-15	11300	A
USGS	09380000	2002-02-16	10100	A
USGS	09380000	2002-02-17	9780	A
USGS	09380000	2002-02-18	11300	A
USGS	09380000	2002-02-19	11400	A
USGS	09380000	2002-02-20	11400	A
USGS	09380000	2002-02-21	11300	A
USGS	09380000	2002-02-22	11300	A
USGS	09380000	2002-02-23	10200	A
USGS	09380000	2002-02-24	9740	A
USGS	09380000	2002-02-25	11300	A
USGS	09380000	2002-02-26	11400	A
USGS	09380000	2002-02-27	11200	A
USGS	09380000	2002-02-28	11100	A
USGS	09380000	2002-03-01	10300	A
USGS	09380000	2002-03-02	9350	A
USGS	09380000	2002-03-03	9390	A
USGS	09380000	2002-03-04	9920	A
USGS	09380000	2002-03-05	10100	A
USGS	09380000	2002-03-06	10200	A
USGS	09380000	2002-03-07	10200	A
USGS	09380000	2002-03-08	10300	A
USGS	09380000	2002-03-09	9570	A
USGS	09380000	2002-03-10	9390	A
USGS	09380000	2002-03-11	10200	A
USGS	09380000	2002-03-12	10200	A
USGS	09380000	2002-03-13	10200	A
USGS	09380000	2002-03-14	10200	A
USGS	09380000	2002-03-15	10300	A
USGS	09380000	2002-03-16	9620	A
USGS	09380000	2002-03-17	9640	A
USGS	09380000	2002-03-18	10600	A
USGS	09380000	2002-03-19	10200	A
USGS	09380000	2002-03-20	10100	A
USGS	09380000	2002-03-21	10200	A
USGS	09380000	2002-03-22	10200	A
USGS	09380000	2002-03-23	9240	A
USGS	09380000	2002-03-24	9430	A
USGS	09380000	2002-03-25	9980	A
USGS	09380000	2002-03-26	10000	A
USGS	09380000	2002-03-27	10200	A
USGS	09380000	2002-03-28	10100	A
USGS	09380000	2002-03-29	10100	A
USGS	09380000	2002-03-30	9350	A
USGS	09380000	2002-03-31	9380	A
USGS	09380000	2002-04-01	10600	A
USGS	09380000	2002-04-02	10500	A
USGS	09380000	2002-04-03	10500	A
USGS	09380000	2002-04-04	10400	A
USGS	09380000	2002-04-05	10500	A
USGS	09380000	2002-04-06	9610	A
USGS	09380000	2002-04-07	9490	A
USGS	09380000	2002-04-08	10500	A
USGS	09380000	2002-04-09	10500	A
USGS	09380000	2002-04-10	10500	A
USGS	09380000	2002-04-11	10800	A
USGS	09380000	2002-04-12	10600	A
USGS	09380000	2002-04-13	9760	A
USGS	09380000	2002-04-14	9480	A
USGS	09380000	2002-04-15	10500	A
USGS	09380000	2002-04-16	10600	A
USGS	09380000	2002-04-17	10600	A
USGS	09380000	2002-04-18	10700	A
USGS	09380000	2002-04-19	10700	A
USGS	09380000	2002-04-20	9910	A
USGS	09380000	2002-04-21	9560	A
USGS	09380000	2002-04-22	10700	A
USGS	09380000	2002-04-23	10700	A
USGS	09380000	2002-04-24	10700	A
USGS	09380000	2002-04-25	10700	A
USGS	09380000	2002-04-26	10700	A
USGS	09380000	2002-04-27	9800	A
USGS	09380000	2002-04-28	9500	A
USGS	09380000	2002-04-29	10500	A
USGS	09380000	2002-04-30	10700	A
USGS	09380000	2002-05-01	10500	A
USGS	09380000	2002-05-02	10500	A
USGS	09380000	2002-05-03	11000	A
USGS	09380000	2002-05-04	10300	A
USGS	09380000	2002-05-05	9600	A
USGS	09380000	2002-05-06	10700	A
USGS	09380000	2002-05-07	10600	A
USGS	09380000	2002-05-08	10600	A
USGS	09380000	2002-05-09	10600	A
USGS	09380000	2002-05-10	10700	A
USGS	09380000	2002-05-11	10100	A
USGS	09380000	2002-05-12	9550	A
USGS	09380000	2002-05-13	10400	A
USGS	09380000	2002-05-14	10600	A
USGS	09380000	2002-05-15	10600	A
USGS	09380000	2002-05-16	10700	A
USGS	09380000	2002-05-17	10600	A
USGS	09380000	2002-05-18	10300	A
USGS	09380000	2002-05-19	9610	A
USGS	09380000	2002-05-20	10200	A
USGS	09380000	2002-05-21	10600	A
USGS	09380000	2002-05-22	10600	A
USGS	09380000	2002-05-23	10500	A
USGS	09380000	2002-05-24	8330	A
USGS	09380000	2002-05-25	8170	A
USGS	09380000	2002-05-26	8160	A
USGS	09380000	2002-05-27	8160	A
USGS	09380000	2002-05-28	8200	A
USGS	09380000	2002-05-29	8140	A
USGS	09380000	2002-05-30	8200	A
USGS	09380000	2002-05-31	8210	A
USGS	09380000	2002-06-01	11900	A
USGS	09380000	2002-06-02	12200	A
USGS	09380000	2002-06-03	13200	A
USGS	09380000	2002-06-04	13300	A
USGS	09380000	2002-06-05	13100	A
USGS	09380000	2002-06-06	13000	A
USGS	09380000	2002-06-07	13100	A
USGS	09380000	2002-06-08	12400	A
USGS	09380000	2002-06-09	12000	A
USGS	09380000	2002-06-10	13100	A
USGS	09380000	2002-06-11	13100	A
USGS	09380000	2002-06-12	13100	A
USGS	09380000	2002-06-13	13100	A
USGS	09380000	2002-06-14	13100	A
USGS	09380000	2002-06-15	12400	A
USGS	09380000	2002-06-16	11900	A
USGS	09380000	2002-06-17	13100	A
USGS	09380000	2002-06-18	13100	A
USGS	09380000	2002-06-19	13100	A
USGS	09380000	2002-06-20	13200	A
USGS	09380000	2002-06-21	13300	A
USGS	09380000	2002-06-22	12500	A
USGS	09380000	2002-06-23	11900	A
USGS	09380000	2002-06-24	13100	A
USGS	09380000	2002-06-25	13100	A
USGS	09380000	2002-06-26	13100	A
USGS	09380000	2002-06-27	13100	A
USGS	09380000	2002-06-28	13100	A
USGS	09380000	2002-06-29	12400	A
USGS	09380000	2002-06-30	12000	A
USGS	09380000	2002-07-01	15100	A
USGS	09380000	2002-07-02	15400	A
USGS	09380000	2002-07-03	15300	A
USGS	09380000	2002-07-04	13500	A
USGS	09380000	2002-07-05	14900	A
USGS	09380000	2002-07-06	14600	A
USGS	09380000	2002-07-07	13600	A
USGS	09380000	2002-07-08	14700	A
USGS	09380000	2002-07-09	14800	A
USGS	09380000	2002-07-10	14900	A
USGS	09380000	2002-07-11	15500	A
USGS	09380000	2002-07-12	15600	A
USGS	09380000	2002-07-13	15400	A
USGS	09380000	2002-07-14	13600	A
USGS	09380000	2002-07-15	15300	A
USGS	09380000	2002-07-16	15400	A
USGS	09380000	2002-07-17	15400	A
USGS	09380000	2002-07-18	15400	A
USGS	09380000	2002-07-19	15100	A
USGS	09380000	2002-07-20	15200	A
USGS	09380000	2002-07-21	13700	A
USGS	09380000	2002-07-22	15000	A
USGS	09380000	2002-07-23	15300	A
USGS	09380000	2002-07-24	15100	A
USGS	09380000	2002-07-25	15100	A
USGS	09380000	2002-07-26	15200	A
USGS	09380000	2002-07-27	15100	A
USGS	09380000	2002-07-28	13800	A
USGS	09380000	2002-07-29	15000	A
USGS	09380000	2002-07-30	15200	A
USGS	09380000	2002-07-31	15300	A
USGS	09380000	2002-08-01	15200	A
USGS	09380000	2002-08-02	14900	A
USGS	09380000	2002-08-03	14400	A
USGS	09380000	2002-08-04	13800	A
USGS	09380000	2002-08-05	14700	A
USGS	09380000	2002-08-06	15100	A
USGS	09380000	2002-08-07	15300	A
USGS	09380000	2002-08-08	15400	A
USGS	09380000	2002-08-09	15100	A
USGS	09380000	2002-08-10	14100	A
USGS	09380000	2002-08-11	13800	A
USGS	09380000	2002-08-12	14900	A
USGS	09380000	2002-08-13	15000	A
USGS	09380000	2002-08-14	15000	A
USGS	09380000	2002-08-15	15100	A
USGS	09380000	2002-08-16	15200	A
USGS	09380000	2002-08-17	14400	A
USGS	09380000	2002-08-18	14000	A
USGS	09380000	2002-08-19	15100	A
USGS	09380000	2002-08-20	15000	A
USGS	09380000	2002-08-21	15100	A
USGS	09380000	2002-08-22	15000	A
USGS	09380000	2002-08-23	13600	A
USGS	09380000	2002-08-24	14300	A
USGS	09380000	2002-08-25	13700	A
USGS	09380000	2002-08-26	15100	A
USGS	09380000	2002-08-27	15200	A
USGS	09380000	2002-08-28	15500	A
USGS	09380000	2002-08-29	15100	A
USGS	09380000	2002-08-30	15100	A
USGS	09380000	2002-08-31	14700	A
USGS	09380000	2002-09-01	9740	A
USGS	09380000	2002-09-02	7570	A
USGS	09380000	2002-09-03	8540	A
USGS	09380000	2002-09-04	8560	A
USGS	09380000	2002-09-05	8470	A
USGS	09380000	2002-09-06	8460	A
USGS	09380000	2002-09-07	7630	A
USGS	09380000	2002-09-08	7070	A
